Peace_Treaty_Accords,Technological_Advancements,Ammonia_Concentration,Precious_Metal_Trade_Tons,Food_Production_Tons,Trade_Agreements_Signed,Last_Contact_Days,Discovery_Date,Mineral_Extraction_Tons,Galactic_Visits,Sulfur_Concentration,Exploration_Missions,Biological_Research_Units,Offspring_Colonies,Cultural_Exchange_Programs,Military_Engagements,Inhabitants_Disputes,Resource_Mining_Operations,Resource_Allocation_Credits,Young_Colonies,HeavyMetals_Concentration,Terraforming_Initiatives,Liquid_Energy_Consumption_Terawatts,Alien_Population_Count,CO2_Concentration,Hydrogen_Concentration,Colonization_Year,Species_Expansion_Response,Alien_Civilization_Level,Interplanetary_Communications,Dominant_Species_Social_Structure_Absurd,Dominant_Species_Social_Structure_Alone,Dominant_Species_Social_Structure_Divorced,Dominant_Species_Social_Structure_Married,Dominant_Species_Social_Structure_Single,Dominant_Species_Social_Structure_Together,Dominant_Species_Social_Structure_Widow,Dominant_Species_Social_Structure_YOLO
0.0,0.0,1.0,17.0,0.0,1.0,54.2,-0.737878335780992,322.0,6.0,2.0,9.0,46.0,0.0,0.0,0.0,0.0,4.0,35.0,1.0,4.0,0.0,1396.0,49506.2,7.0,86.95,3101.0,0.0,4.0,5.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,4.0,2.0,1.0,48.0,0.4926431694076293,4.0,4.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,2.0,0.0,2.0,25410.0,6.0,24.169999999999995,3103.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,16.0,9.2,1.0,23.599999999999998,-0.5716356953449134,25.599999999999994,6.0,3.0,0.0,20.0,1.0,0.0,0.0,0.0,3.0,11.0,0.0,2.0,0.0,2.0,23957.0,9.0,86.8,3105.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,25.0,1.7999999999999972,1.0,9.0,1.0956801984404636,29.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,1.0,0.0,56.0,45576.0,5.0,38.03,3075.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.4,46.8,76.0,1.0,60.0,1.6620460567888689,749.0,2.0,2.0,10.0,59.0,0.0,0.0,0.0,0.0,6.0,73.6,0.0,4.0,1.0,611.0,79575.79999999999,4.0,65.84,3086.0,0.0,4.0,5.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,15.0,10.0,1.0,53.0,-1.0353222757769172,29.0,6.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,3.0,0.0,14.0,43815.0,1.0,94.65,3112.2,0.0,3.0,2.0000000000000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0,3.200000000000003,1.0,18.000000000000004,0.06073827023546417,11.0,8.0,1.8,0.0,0.0,1.0,0.0,0.0,0.0,2.4000000000000004,5.0,0.0,4.0,0.0,22.0,42403.0,9.0,18.229999999999997,3101.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,83.0,50.0,1.0,67.4,-2.1110099491868377,850.0,2.0,2.0,6.0,21.0,0.0,0.0,0.0,0.0,5.0,83.0,0.0,4.0,0.0,667.0,78789.0,10.0,67.55,3110.0,0.19999999999999996,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,15.0,91.0,1.0,54.0,-0.7949223790678818,430.0,3.0,3.0,5.0,159.0,0.0,0.0,0.0,0.0,8.6,91.0,0.0,2.0,0.0,455.0,73926.0,7.0,106.25,3103.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,31.0,13.0,2.0,5.0,-0.6686105689326259,11.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0000000000000004,5.0,0.0,2.0,0.0,5.0,21354.999999999996,5.0,70.63,3115.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,5.0,0.0,1.0,10.0,-0.538224184276878,10.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,30.0,29527.600000000002,1.0,106.52000000000001,3116.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,34.0,0.0,2.0,54.4,-0.6686105689326259,24.0,6.0,2.0,2.0,5.9999999999999964,0.0,0.0,0.0,0.0,8.0,4.0,1.0,4.0,0.0,458.0,60504.0,8.0,72.938,3101.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,30.4,8.0,4.0,49.0,-2.1639794179532355,16.0,6.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,0.0,15.0,26290.0,2.0,80.58,3102.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,0.0,0.0,1.0,89.0,0.4722702968051687,465.0,1.0,7.0,5.0,46.0,0.0,0.0,1.0,0.0,8.0,35.0,0.0,3.0,1.0,1252.0,81574.0,4.0,53.67,3092.8,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.7999999999999999,23.799999999999997,41.8,3.2,28.8,-0.208183648117016,91.0,5.0,2.0,2.0,45.2,0.0,0.0,1.0,0.0,11.0,6.0000000000000036,1.0,4.0,0.0,538.0,44529.0,2.0,55.01,3096.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,64.0,81.0,2.0,49.0,0.7411922151576489,230.2,2.0,2.0,2.0,168.0,0.0,0.0,0.0,0.0,11.0,82.0,1.0,2.0,0.0,151.0,74190.0,9.0,85.48,3105.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,66.0,58.0,4.0,49.0,-0.9701290834490431,83.0,4.8,1.0,5.0,32.0,0.0,0.0,0.0,0.0,10.0,0.0,0.7999999999999999,3.0,0.0,664.0,55250.0,6.0,100.59,3095.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,54.0,18.0,2.0,56.0,0.03629082311251143,252.0,3.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,8.0,108.0,1.0,3.0,0.0,198.0,54058.0,9.0,2.4399999999999977,3106.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,17.0,3.9999999999999964,4.0,87.0,-2.017294735215519,68.0,8.4,1.0,1.0,7.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,3.2,0.0,64.0,29760.0,5.0,48.21,3115.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,4.0,45.0,0.0,1.0,48.6,0.6311787031043615,505.0,2.0,0.0,7.3999999999999995,99.0,0.0,0.0,0.0,0.0,10.0,30.0,0.0,2.0,0.0,345.6,68682.0,1.0,62.67,3121.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,7.200000000000003,3.0,1.0,77.0,0.7330430661166646,24.0,3.5999999999999996,2.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,4.0,0.0,3.0,22123.0,2.0,9.089999999999996,3092.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,3.0,24.0,9.0,1.0,86.0,-0.33449545825227184,63.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,3.0,0.0,102.0,51012.0,10.0,84.23,3076.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,3.799999999999997,2.0,2.0,49.0,-0.5178513116744174,10.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,27.0,37758.0,3.0,48.59,3096.0,0.0,1.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8,1.0,2.0,129.0,37.0,1.0,2.0,-0.5683760357285198,518.0,2.0,1.0,6.0,38.6,0.0,0.0,0.0,0.0,7.0,92.0,0.0,2.0,1.0,1074.0,79174.0,3.0,71.68,3105.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,1.6000000000000014,2.0,75.0,-0.712615973753941,8.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.1999999999999993,2.0,4.0,0.0,22.0,37859.0,8.0,4.509999999999998,3092.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,1.0,0.0,1.0,38.0,-0.998651105092488,5.0,8.0,3.0,0.19999999999999973,0.0,2.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,3.0,0.0,11.0,33581.0,1.0,30.36,3099.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,7.0,0.9999999999999964,1.0,55.0,-0.4119123741416222,3.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,1.0,4.0,0.0,12.0,46779.0,4.0,42.66,3090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,12.999999999999996,0.0,1.0,16.0,0.3541076357108971,18.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,2.0,0.0,71.0,39435.0,10.0,116.92,3103.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.2,12.0,9.0,2.0,79.0,-1.0842171700228227,16.0,8.0,3.0,1.0,17.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,3.2,0.0,4.0,32876.2,7.0,76.57,3108.0,0.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,7.0,0.0,1.0,50.0,0.5814688939543575,21.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9999999999999964,1.0,3.0,0.0,129.0,53154.0,2.0,35.42999999999999,3089.0,0.0,2.0,0.8000000000000007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,4.0,0.9999999999999964,1.0,49.0,0.19112465489121214,9.0,6.6,1.8,0.0,2.0,1.0,0.0,0.0,0.0,2.0000000000000004,0.0,1.0,4.0,0.0,5.0,33939.200000000004,9.0,107.49,3094.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,6.0,17.0,3.0,93.0,-0.538224184276878,68.0,7.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,5.0,10.0,2.0,1.0,0.0,238.0,48920.0,7.0,71.05,3094.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,192.0,48.0,5.0,29.4,-0.8152952516703424,320.0,8.0,1.0,4.0,42.0,0.0,0.0,0.0,0.0,9.0,32.0,1.0,3.8,0.0,1170.0,64497.0,3.0,12.270000000000003,3084.0,1.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,3.0,0.0,1.0,33.400000000000006,0.1503789096862909,11.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,23.0,38197.0,4.8,78.71,3116.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,8.0,0.9999999999999964,1.0,6.0,0.3647015294641766,3.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,0.0,9.0,29672.0,1.0,65.6,3095.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,4.0,28.0,2.0,72.0,0.2889144433830231,31.0,4.0,2.0,1.0,16.0,0.6,0.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,77.0,56223.0,2.0,10.410000000000004,3099.2,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,12.0,9.0,1.0,23.0,0.35003306119040495,48.999999999999986,6.6,1.0,1.0,24.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,4.0,0.0,102.0,45921.0,3.0,66.84,3116.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,11.0,0.0,1.0,80.0,1.865774782813475,13.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,11.0,27922.0,7.0,74.806,3109.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,76.0,0.9999999999999964,4.0,86.0,0.5007923184486135,39.0,6.0,1.0,2.0,5.9999999999999964,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.8,0.0,100.0,46734.0,5.0,77.358,3096.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,58.0,2.0,1.0,48.0,-0.07372268894077591,64.0,5.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,6.0,17.0,0.0,3.0,0.0,179.0,42691.0,4.0,22.89,3101.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.43559912612073953,73.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,308.0,38535.0,10.0,86.25,3106.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,106.0,80.0,2.0,61.0,-0.6686105689326259,329.0,3.5999999999999996,3.0,6.0,138.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,2.0,0.0,505.0,57304.0,6.0,23.89,3081.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.4,22.0,0.9999999999999964,2.0,3.0,-0.5422987587973701,44.0,4.0,1.0,1.0,5.9999999999999964,0.0,0.0,0.0,0.0,4.2,5.0,1.0,3.0,0.0,62.0,58646.0,6.0,54.62,3092.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.6,75.0,23.0,1.0,63.199999999999996,0.03629082311251143,389.0,2.0,1.0,5.0,42.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,4.0,0.0,227.0,71367.0,1.0,2.0600000000000023,3089.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,50.0,0.0,2.0,4.0,0.11696739861825552,232.0,7.0,1.0,5.0,13.0,0.2,0.0,0.0,0.0,7.0,20.0,1.0,3.0,0.0,738.0,65104.0,7.0,104.76,3106.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,37.0,38.0,3.4000000000000004,70.2,0.30113816694449946,161.0,7.0,3.0,9.0,62.0,0.0,0.0,0.0,0.0,7.0,47.0,1.0,2.0,0.0,656.0,56796.0,3.0,94.02,3099.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,30.0,28.0,5.0,50.6,-1.5772406870023696,353.0,8.0,1.6,6.0,45.0,1.0,0.0,0.0,0.0,11.0,42.0,1.0,3.0,0.0,650.0,75702.0,4.0,33.86,3097.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,7.0,0.0,3.0,33.0,-1.1983052565966021,45.40000000000002,7.0,2.0,0.5999999999999996,7.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.4,0.0,15.0,30372.0,2.0,61.3,3101.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,4.0,57.0,14.0,1.0,54.0,0.4030025299568026,48.999999999999986,5.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.2,7.0,1.0,3.2,0.0,642.0,65685.0,1.0,71.19,3100.4,0.0,2.0,3.1999999999999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,33.0,33.0,1.0,57.0,0.24001954913711762,281.0,3.0,1.0,5.0,129.0,0.0,0.0,0.2,0.0,7.0,66.0,0.19999999999999996,3.4,1.0,1193.0,77598.0,1.0,104.1,3073.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,154.0,23.0,2.0,51.0,0.33780933762892856,123.0,6.0,3.0,9.0,10.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,0.0,0.0,595.0,68118.0,2.0,117.34,3093.0,0.19999999999999996,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,23.0,3.0,4.0,38.0,-0.3467191818137482,141.0,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,4.0,0.0,239.0,41663.200000000004,2.0,54.224,3103.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.8,38.0,0.0,2.0,63.0,-1.2015649162129958,142.0,8.0,2.0,4.0,12.0,0.0,0.0,0.2,0.0,8.0,6.0000000000000036,1.0,2.0,0.0,789.0,52614.0,7.0,49.55,3105.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,99.0,3.0,7.0,69.0,-1.4061085571417005,27.0,8.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,5.0,6.0000000000000036,1.0,3.0,0.0,270.0,40689.0,8.0,66.2,3081.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,129.0,10.0,1.0,77.0,-0.42413609770309857,249.2,7.0,1.0,3.0,13.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,3.0,1.0,918.0,65706.0,9.0,70.85,3100.0,0.19999999999999996,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,80.0,1.1567988162478455,4.0,7.0,2.4,0.0,0.0,2.0,0.0,0.0,0.0,2.0000000000000004,0.0,0.0,2.0,0.0,6.0,19485.0,6.0,57.35,3116.0,0.0,3.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,21.0,18.0,6.0,50.0,-0.9579053598875668,63.2,6.0,1.0,2.0,6.599999999999998,1.0,0.0,0.0,0.0,5.0,13.0,1.0,4.0,0.0,81.0,48721.0,5.8,108.70000000000002,3093.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.2,51.0,3.0,3.0,62.0,0.4641211477641844,81.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,248.0,35416.0,3.8,71.38,3079.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,12.199999999999996,11.000000000000002,0.0,2.0,0.6271041285838693,26.0,17.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,67.0,6560.0,7.0,67.73,3112.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,52.0,15.0,3.0,43.0,1.7068663765142822,93.0,8.0,2.0,1.0,20.0,0.8,0.0,0.0,0.0,4.0,13.0,0.0,3.0,0.0,80.0,24934.000000000004,5.0,101.97,3118.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,2.0,117.0,0.0,4.0,40.0,-0.21225822263750813,193.0,4.2,2.2,3.0,110.0,0.0,0.0,0.0,0.0,11.0,75.0,1.0,2.8,0.0,478.0,62503.0,8.0,81.91,3086.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,86.0,45.8,1.0,40.0,-0.26522769140390573,311.0,6.2,2.0,4.0,23.0,0.0,0.0,1.0,0.0,5.0,51.0,0.0,4.0,0.0,1332.0,68126.0,3.0,102.43,3121.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,27.0,3.9999999999999964,2.0,59.0,-0.15521417935061838,21.0,7.0,1.0,0.0,5.9999999999999964,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,44.0,40321.0,10.0,35.63,3102.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.599999999999998,5.0,7.0,-1.4672271749490822,56.0,7.4,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,194.0,42586.0,9.0,88.66,3095.4,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,42.0,24.0,1.0,31.0,1.7394629726782191,124.0,2.0,2.0,1.0,39.4,0.0,0.0,0.0,0.0,7.0,15.0,0.2,2.0,0.0,200.0,71322.0,2.0,10.149999999999999,3106.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,8.0,0.9999999999999964,1.0,71.0,-0.737878335780992,10.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,21.600000000000023,46984.0,7.0,67.65,3086.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,73.0,73.0,1.0,63.0,0.09740944091989329,614.0,3.0,1.0,5.0,133.0,0.0,0.0,0.0,0.0,11.0,102.0,0.0,2.2,0.0,525.6,70365.8,10.0,63.24,3079.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,4.0,10.0,3.0,1.0,54.0,2.0369069126741444,10.0,6.0,1.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,1.9999999999999964,0.0,3.0,0.0,2.0,31163.0,3.0,114.26,3103.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,4.0,0.9999999999999964,1.0,84.0,0.07703656831743266,7.0,7.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0000000000000004,1.0,1.0,4.0,0.0,5.0,43142.0,10.0,7.880000000000003,3099.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,29.0,5.0,2.0,32.8,1.6131511625429633,107.0,6.0,2.0,1.0,11.0,1.0,0.0,0.0,0.0,6.0,8.0,0.0,3.0,0.0,166.0,49669.0,7.0,85.98,3104.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,25.0,89.0,2.2,37.0,-1.1208883407072516,102.0,6.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,6.0,12.000000000000002,1.0,3.0,0.0,1063.0,62859.0,1.0,12.479999999999997,3089.0,0.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,32.0,21.0,3.0,89.0,0.8813575786625779,464.0,5.0,2.0,8.0,28.0,0.0,0.0,0.0,0.0,11.0,26.6,1.0,3.0,0.0,562.0,62745.0,5.0,76.6,3095.0,0.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,21.8,14.0,3.0,30.0,0.1014840154403854,36.0,9.0,2.0,1.0,37.0,1.0,0.0,0.0,0.0,2.0000000000000004,22.0,0.0,1.0,0.0,16.0,22669.0,8.0,40.59,3105.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,2.0,3.0,2.0,65.0,-0.10713420000881131,16.0,6.0,5.0,0.19999999999999973,8.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,0.0,25.0,26759.0,1.0,33.28,3102.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.0,67.0,86.0,1.0,3.0,0.5170906165305821,559.0,2.0,2.0,6.0,63.0,0.0,0.0,0.0,0.0,4.0,76.39999999999999,0.0,3.0,0.0,486.6,69476.0,4.2,26.660000000000004,3099.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,38.0,19.0,1.0,62.0,1.5764799918585342,843.0,2.0,3.0,6.0,25.0,0.0,0.0,0.0,0.0,7.0,95.0,0.0,3.0,0.6000000000000001,938.0,85844.0,2.0,36.28,3103.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,3.0,11.0,3.9999999999999964,1.0,3.0,2.0369069126741444,7.0,7.0,2.0,0.0,15.0,0.8,0.0,0.0,0.0,3.0,8.0,0.0,4.0,0.0,3.0,31859.0,10.0,100.59,3110.0,0.0,0.0,1.9999999999999996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.19999999999999998,0.0,1.0,27.0,59.0,2.0,97.0,-0.1918853500350475,265.0,6.0,2.0,10.0,115.0,0.0,0.0,0.0,0.0,11.0,59.0,1.0,4.0,0.0,1004.0,77766.0,2.0,67.15,3097.0,1.0,4.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,2.0,0.0,2.0,28.0,0.8145345565265071,8.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.19999999999999996,3.0,0.0,25.0,22573.999999999996,2.0,76.61,3097.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,16.0,0.0,2.0,94.0,1.10790392200194,17.0,3.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,41.0,46931.0,3.0,37.66,3107.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,5.0,0.0,1.0,31.0,0.9856666863871762,8.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,13.0,27938.0,6.0,30.37,3118.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
